kind,etag,id,snippet.videoId,snippet.topLevelComment.kind,snippet.topLevelComment.etag,snippet.topLevelComment.id,snippet.topLevelComment.snippet.authorDisplayName,snippet.topLevelComment.snippet.authorProfileImageUrl,snippet.topLevelComment.snippet.authorChannelUrl,snippet.topLevelComment.snippet.authorChannelId.value,snippet.topLevelComment.snippet.videoId,snippet.topLevelComment.snippet.textDisplay,snippet.topLevelComment.snippet.textOriginal,snippet.topLevelComment.snippet.canRate,snippet.topLevelComment.snippet.viewerRating,snippet.topLevelComment.snippet.likeCount,snippet.topLevelComment.snippet.publishedAt,snippet.topLevelComment.snippet.updatedAt,snippet.canReply,snippet.totalReplyCount,snippet.isPublic,nextPageToken,totalResults,resultsPerPage,param_part,param_videoId,param_maxResults,param_pageToken,queryTime
youtube#commentThreadListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/XZE18CFjaNOmZtD0c7MyLxdek5Q""",UgySfB9kkKDFTZg1CfJ4AaABAg,kJQP7kiw5Fk,youtube#comment,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/tGxMEecdK5O6u3_UtYuiDXK6y14""",UgySfB9kkKDFTZg1CfJ4AaABAg,Ayush Kumar,https://yt3.ggpht.com/a/AGF-l79Oy6vHYJkp2-GOEJ_oW8a6JQm2cLwBdFi9OA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCcRqeixldGODtNX0LNnM5NA,UCcRqeixldGODtNX0LNnM5NA,kJQP7kiw5Fk,Any buddy is here to check only the view ??,Any buddy is here to check only the view ??,True,none,2,2020-02-04 10:23:41+00:00,2020-02-04 10:23:41+00:00,True,0,True,QURTSl9pMks5dW1xM0pqMy1mTnlaS3YxcGFjdGo5TGhNaEpkSlI5UkNKRXBLRXE0TUFGNlVmdEVWUFhYZzNGdzlDWllSZjJ6bkN2R3hPSVRfemdBTVdhTVlDMElLbVY5ZkMwSlpwSWdMeFM3Wk1TSHczQ1lRREljQUxkNUp1VmFObkk=,100,100,snippet,kJQP7kiw5Fk,100,,2020-02-04 11:45:31.594283+00:00
youtube#commentThreadListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/XZE18CFjaNOmZtD0c7MyLxdek5Q""",Ugzs6IsLZzoRiICJIrt4AaABAg,kJQP7kiw5Fk,youtube#comment,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/b6afUGIql8xvOSN5dl2ixqMk62M""",Ugzs6IsLZzoRiICJIrt4AaABAg,Monce jo Emillio production,https://yt3.ggpht.com/a/AGF-l78iIiARZy0La-_QMZ6r9_zObzFvxL43LmHdVw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCAg1POKhEyG9arlJf94yrEQ,UCAg1POKhEyG9arlJf94yrEQ,kJQP7kiw5Fk,I&#39;m here to check views <br />Who&#39;s with me?,"I'm here to check views 
Who's with me?",True,none,0,2020-02-04 10:22:59+00:00,2020-02-04 10:22:59+00:00,True,1,True,QURTSl9pMks5dW1xM0pqMy1mTnlaS3YxcGFjdGo5TGhNaEpkSlI5UkNKRXBLRXE0TUFGNlVmdEVWUFhYZzNGdzlDWllSZjJ6bkN2R3hPSVRfemdBTVdhTVlDMElLbVY5ZkMwSlpwSWdMeFM3Wk1TSHczQ1lRREljQUxkNUp1VmFObkk=,100,100,snippet,kJQP7kiw5Fk,100,,2020-02-04 11:45:31.594283+00:00
youtube#commentThreadListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/XZE18CFjaNOmZtD0c7MyLxdek5Q""",Ugxt4Nk6w-aBS7n1xkd4AaABAg,kJQP7kiw5Fk,youtube#comment,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/bsrPCtHdcweUxq9ZqMqriTO6VN8""",Ugxt4Nk6w-aBS7n1xkd4AaABAg,Ayush Kumar,https://yt3.ggpht.com/a/AGF-l79Oy6vHYJkp2-GOEJ_oW8a6JQm2cLwBdFi9OA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCcRqeixldGODtNX0LNnM5NA,UCcRqeixldGODtNX0LNnM5NA,kJQP7kiw5Fk,Who is here just to check the view??,Who is here just to check the view??,True,none,2,2020-02-04 10:22:55+00:00,2020-02-04 10:22:55+00:00,True,0,True,QURTSl9pMks5dW1xM0pqMy1mTnlaS3YxcGFjdGo5TGhNaEpkSlI5UkNKRXBLRXE0TUFGNlVmdEVWUFhYZzNGdzlDWllSZjJ6bkN2R3hPSVRfemdBTVdhTVlDMElLbVY5ZkMwSlpwSWdMeFM3Wk1TSHczQ1lRREljQUxkNUp1VmFObkk=,100,100,snippet,kJQP7kiw5Fk,100,,2020-02-04 11:45:31.594283+00:00
youtube#commentThreadListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/XZE18CFjaNOmZtD0c7MyLxdek5Q""",Ugyue07RwYAzTYvHUB14AaABAg,kJQP7kiw5Fk,youtube#comment,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/Oigl1vHcII3JghKZV4wEbSzAkrg""",Ugyue07RwYAzTYvHUB14AaABAg,ابّا حُمٌزُة,https://yt3.ggpht.com/a/AGF-l78Bt8rSYb2o0Gxzn5IeafpGDG-5gsCFwm3n=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCUVUIMHYHlZDNSf4VMY8Jew,UCUVUIMHYHlZDNSf4VMY8Jew,kJQP7kiw5Fk,لك وين العرب,لك وين العرب,True,none,0,2020-02-04 10:22:33+00:00,2020-02-04 10:22:33+00:00,True,0,True,QURTSl9pMks5dW1xM0pqMy1mTnlaS3YxcGFjdGo5TGhNaEpkSlI5UkNKRXBLRXE0TUFGNlVmdEVWUFhYZzNGdzlDWllSZjJ6bkN2R3hPSVRfemdBTVdhTVlDMElLbVY5ZkMwSlpwSWdMeFM3Wk1TSHczQ1lRREljQUxkNUp1VmFObkk=,100,100,snippet,kJQP7kiw5Fk,100,,2020-02-04 11:45:31.594283+00:00
youtube#commentThreadListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/XZE18CFjaNOmZtD0c7MyLxdek5Q""",Ugzzm33OsH1pEtOszN94AaABAg,kJQP7kiw5Fk,youtube#comment,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/MUmEvduM0lcZq4lX3uj1wXvrwBA""",Ugzzm33OsH1pEtOszN94AaABAg,ThatWaffleDweeb,https://yt3.ggpht.com/a/AGF-l78i932F5z1RZxWXADwMsoTZ07Vv3F1qVdowzw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC1RtxtphfryRgAuXroUiSoA,UC1RtxtphfryRgAuXroUiSoA,kJQP7kiw5Fk,"We’re all here to check for views, can we now be a bit more original?","We’re all here to check for views, can we now be a bit more original?",True,none,0,2020-02-04 10:22:28+00:00,2020-02-04 10:22:28+00:00,True,0,True,QURTSl9pMks5dW1xM0pqMy1mTnlaS3YxcGFjdGo5TGhNaEpkSlI5UkNKRXBLRXE0TUFGNlVmdEVWUFhYZzNGdzlDWllSZjJ6bkN2R3hPSVRfemdBTVdhTVlDMElLbVY5ZkMwSlpwSWdMeFM3Wk1TSHczQ1lRREljQUxkNUp1VmFObkk=,100,100,snippet,kJQP7kiw5Fk,100,,2020-02-04 11:45:31.594283+00:00
youtube#commentThreadListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/XZE18CFjaNOmZtD0c7MyLxdek5Q""",Ugxs7VaNxi-M13ZjZ8x4AaABAg,kJQP7kiw5Fk,youtube#comment,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/ATYoUInqNgVz0YcCZKj10RIkLro""",Ugxs7VaNxi-M13ZjZ8x4AaABAg,Vineet Kumar,https://yt3.ggpht.com/a/AGF-l7-P2BwBdCJGj1WTzsL6VH1ewuxIBWR0neDctw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCdve36z9rBwxwAs1OcXiMcQ,UCdve36z9rBwxwAs1OcXiMcQ,kJQP7kiw5Fk,Nice English,Nice English,True,none,0,2020-02-04 10:20:47+00:00,2020-02-04 10:20:47+00:00,True,0,True,QURTSl9pMks5dW1xM0pqMy1mTnlaS3YxcGFjdGo5TGhNaEpkSlI5UkNKRXBLRXE0TUFGNlVmdEVWUFhYZzNGdzlDWllSZjJ6bkN2R3hPSVRfemdBTVdhTVlDMElLbVY5ZkMwSlpwSWdMeFM3Wk1TSHczQ1lRREljQUxkNUp1VmFObkk=,100,100,snippet,kJQP7kiw5Fk,100,,2020-02-04 11:45:31.594283+00:00
youtube#commentThreadListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/XZE18CFjaNOmZtD0c7MyLxdek5Q""",Ugyk6jgFhBe7Dh7JQhJ4AaABAg,kJQP7kiw5Fk,youtube#comment,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/N4g139NHtP18k11fsx2fGiH_CJo""",Ugyk6jgFhBe7Dh7JQhJ4AaABAg,KrishnaGamingYT,https://yt3.ggpht.com/a/AGF-l7-_2UXyx0uxvs_NuRis0m_zNtXyHPhaPFxDoQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UClNy1YpLZQkQSJZxrVxGTKg,UClNy1YpLZQkQSJZxrVxGTKg,kJQP7kiw5Fk,Support my channel<br />And 2020 me ye gana kon kon sun rha h,"Support my channel
And 2020 me ye gana kon kon sun rha h",True,none,1,2020-02-04 10:20:21+00:00,2020-02-04 10:20:21+00:00,True,0,True,QURTSl9pMks5dW1xM0pqMy1mTnlaS3YxcGFjdGo5TGhNaEpkSlI5UkNKRXBLRXE0TUFGNlVmdEVWUFhYZzNGdzlDWllSZjJ6bkN2R3hPSVRfemdBTVdhTVlDMElLbVY5ZkMwSlpwSWdMeFM3Wk1TSHczQ1lRREljQUxkNUp1VmFObkk=,100,100,snippet,kJQP7kiw5Fk,100,,2020-02-04 11:45:31.594283+00:00
youtube#commentThreadListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/XZE18CFjaNOmZtD0c7MyLxdek5Q""",Ugz_yQqH3rfVH1ygj914AaABAg,kJQP7kiw5Fk,youtube#comment,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/dJpagW65Vr43azMotNoR4JlE5Ss""",Ugz_yQqH3rfVH1ygj914AaABAg,Simy Tr,https://yt3.ggpht.com/a/AGF-l7-6CSsr8fWRQSfZSNbbDydbkvHDbLBPT99t_Q=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC5Uw0z6I5hadfoqCUzoNbGw,UC5Uw0z6I5hadfoqCUzoNbGw,kJQP7kiw5Fk,Like chi è venuto dopo il video delle canzone più visualizzate del mondo,Like chi è venuto dopo il video delle canzone più visualizzate del mondo,True,none,0,2020-02-04 10:20:01+00:00,2020-02-04 10:20:01+00:00,True,0,True,QURTSl9pMks5dW1xM0pqMy1mTnlaS3YxcGFjdGo5TGhNaEpkSlI5UkNKRXBLRXE0TUFGNlVmdEVWUFhYZzNGdzlDWllSZjJ6bkN2R3hPSVRfemdBTVdhTVlDMElLbVY5ZkMwSlpwSWdMeFM3Wk1TSHczQ1lRREljQUxkNUp1VmFObkk=,100,100,snippet,kJQP7kiw5Fk,100,,2020-02-04 11:45:31.594283+00:00
youtube#commentThreadListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/XZE18CFjaNOmZtD0c7MyLxdek5Q""",UgzLgAbuKT02grspuc94AaABAg,kJQP7kiw5Fk,youtube#comment,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/sB-CZ2pz0xpv1jwAeO4BfMId-9Q""",UgzLgAbuKT02grspuc94AaABAg,Deepjoy Paul,https://yt3.ggpht.com/a/AGF-l7_AK-vPfvUvUvOHB3WbU43933s5pXteVwCimg=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC_Rs-IoC2GrN4gQVnFRozOw,UC_Rs-IoC2GrN4gQVnFRozOw,kJQP7kiw5Fk,The creator was just thinking what a song 😅 I created! <br /><br /><br /><br /><br /><br />Edit:Thanks for so many likes..<br /><br /><br /><br />😒just imagine...,"The creator was just thinking what a song 😅 I created! 





Edit:Thanks for so many likes..



😒just imagine...",True,none,0,2020-02-04 10:19:51+00:00,2020-02-04 10:19:51+00:00,True,0,True,QURTSl9pMks5dW1xM0pqMy1mTnlaS3YxcGFjdGo5TGhNaEpkSlI5UkNKRXBLRXE0TUFGNlVmdEVWUFhYZzNGdzlDWllSZjJ6bkN2R3hPSVRfemdBTVdhTVlDMElLbVY5ZkMwSlpwSWdMeFM3Wk1TSHczQ1lRREljQUxkNUp1VmFObkk=,100,100,snippet,kJQP7kiw5Fk,100,,2020-02-04 11:45:31.594283+00:00
youtube#commentThreadListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/XZE18CFjaNOmZtD0c7MyLxdek5Q""",UgyKYBqX6X3Irbeppud4AaABAg,kJQP7kiw5Fk,youtube#comment,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/fGTlR9Ur3C7WMMe-imP0fnYMV4M""",UgyKYBqX6X3Irbeppud4AaABAg,メッド ターアメッド ターア,https://yt3.ggpht.com/a/AGF-l7_q7lavBUJxVT4LYlY5qKZQEtEG8IyvHvy1GA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCqtPwm7Klk-wOvnsla3wqqA,UCqtPwm7Klk-wOvnsla3wqqA,kJQP7kiw5Fk,معقولة ماكو عراقين 😂 لايج حتئ اعرفكم,معقولة ماكو عراقين 😂 لايج حتئ اعرفكم,True,none,1,2020-02-04 10:14:30+00:00,2020-02-04 10:14:30+00:00,True,1,True,QURTSl9pMks5dW1xM0pqMy1mTnlaS3YxcGFjdGo5TGhNaEpkSlI5UkNKRXBLRXE0TUFGNlVmdEVWUFhYZzNGdzlDWllSZjJ6bkN2R3hPSVRfemdBTVdhTVlDMElLbVY5ZkMwSlpwSWdMeFM3Wk1TSHczQ1lRREljQUxkNUp1VmFObkk=,100,100,snippet,kJQP7kiw5Fk,100,,2020-02-04 11:45:31.594283+00:00
youtube#commentThreadListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/XZE18CFjaNOmZtD0c7MyLxdek5Q""",UgwIZJ-VRBGn6FIzPVR4AaABAg,kJQP7kiw5Fk,youtube#comment,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/F2PZmVg1ybttxsk3cQxzMC9qjq8""",UgwIZJ-VRBGn6FIzPVR4AaABAg,Latrice Hylton,https://yt3.ggpht.com/a/AGF-l7-glt82lYs9Nz_1tinSR6vd0WJCA23GwuSHTw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCR12fVWJqR4WbgRGV4Mflhg,UCR12fVWJqR4WbgRGV4Mflhg,kJQP7kiw5Fk,2020 anyone?,2020 anyone?,True,none,0,2020-02-04 10:13:38+00:00,2020-02-04 10:13:38+00:00,True,0,True,QURTSl9pMks5dW1xM0pqMy1mTnlaS3YxcGFjdGo5TGhNaEpkSlI5UkNKRXBLRXE0TUFGNlVmdEVWUFhYZzNGdzlDWllSZjJ6bkN2R3hPSVRfemdBTVdhTVlDMElLbVY5ZkMwSlpwSWdMeFM3Wk1TSHczQ1lRREljQUxkNUp1VmFObkk=,100,100,snippet,kJQP7kiw5Fk,100,,2020-02-04 11:45:31.594283+00:00
youtube#commentThreadListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/XZE18CFjaNOmZtD0c7MyLxdek5Q""",UgxOv-VqaNN0DYpstDR4AaABAg,kJQP7kiw5Fk,youtube#comment,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/zRYc7BR7TUclUjNxasoasC_bWyg""",UgxOv-VqaNN0DYpstDR4AaABAg,Azam Jawed,https://yt3.ggpht.com/a/AGF-l7_X5l9kjNhnep26qTR_4_qL9vHJzhOYXtaqFg=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC6ga8H2DwDmn79TnHUXrqpA,UC6ga8H2DwDmn79TnHUXrqpA,kJQP7kiw5Fk,there are 3.1 M comments if you find mine may your parents live forever,there are 3.1 M comments if you find mine may your parents live forever,True,none,1,2020-02-04 10:11:14+00:00,2020-02-04 10:11:14+00:00,True,0,True,QURTSl9pMks5dW1xM0pqMy1mTnlaS3YxcGFjdGo5TGhNaEpkSlI5UkNKRXBLRXE0TUFGNlVmdEVWUFhYZzNGdzlDWllSZjJ6bkN2R3hPSVRfemdBTVdhTVlDMElLbVY5ZkMwSlpwSWdMeFM3Wk1TSHczQ1lRREljQUxkNUp1VmFObkk=,100,100,snippet,kJQP7kiw5Fk,100,,2020-02-04 11:45:31.594283+00:00
youtube#commentThreadListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/XZE18CFjaNOmZtD0c7MyLxdek5Q""",Ugxf0SqxLQWcTRzC9i94AaABAg,kJQP7kiw5Fk,youtube#comment,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/xG9vnwnYimImhoLTLlUZw1HYPOI""",Ugxf0SqxLQWcTRzC9i94AaABAg,KEVIN SETIAWAN,https://yt3.ggpht.com/a/AGF-l78fbTdz_QIq45c1rcs0dyNQp125N8agqS0SrA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC0urihZpJ2HZxe4TL3ikF1A,UC0urihZpJ2HZxe4TL3ikF1A,kJQP7kiw5Fk,Ok,Ok,True,none,1,2020-02-04 10:11:12+00:00,2020-02-04 10:11:12+00:00,True,0,True,QURTSl9pMks5dW1xM0pqMy1mTnlaS3YxcGFjdGo5TGhNaEpkSlI5UkNKRXBLRXE0TUFGNlVmdEVWUFhYZzNGdzlDWllSZjJ6bkN2R3hPSVRfemdBTVdhTVlDMElLbVY5ZkMwSlpwSWdMeFM3Wk1TSHczQ1lRREljQUxkNUp1VmFObkk=,100,100,snippet,kJQP7kiw5Fk,100,,2020-02-04 11:45:31.594283+00:00
youtube#commentThreadListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/XZE18CFjaNOmZtD0c7MyLxdek5Q""",UgwQY6o0Kieoqe7u83N4AaABAg,kJQP7kiw5Fk,youtube#comment,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/63x6jV1GPOgjx9ECmVr1_oedy0E""",UgwQY6o0Kieoqe7u83N4AaABAg,Ritam Das,https://yt3.ggpht.com/a/AGF-l79gpDjGgcdEeHx7WmVlF7kzIiebll-K4Mrffg=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCkmtVNxRkrYIhn-CwlCP2Rw,UCkmtVNxRkrYIhn-CwlCP2Rw,kJQP7kiw5Fk,"There are 3 millions+ comments here , if you find my comment you are a legend 😁😁😁😁😁😁😁","There are 3 millions+ comments here , if you find my comment you are a legend 😁😁😁😁😁😁😁",True,none,1,2020-02-04 10:03:13+00:00,2020-02-04 10:03:13+00:00,True,0,True,QURTSl9pMks5dW1xM0pqMy1mTnlaS3YxcGFjdGo5TGhNaEpkSlI5UkNKRXBLRXE0TUFGNlVmdEVWUFhYZzNGdzlDWllSZjJ6bkN2R3hPSVRfemdBTVdhTVlDMElLbVY5ZkMwSlpwSWdMeFM3Wk1TSHczQ1lRREljQUxkNUp1VmFObkk=,100,100,snippet,kJQP7kiw5Fk,100,,2020-02-04 11:45:31.594283+00:00
youtube#commentThreadListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/XZE18CFjaNOmZtD0c7MyLxdek5Q""",UgwSfcPfyzNuqps1UpN4AaABAg,kJQP7kiw5Fk,youtube#comment,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/5kxpwqQGSgdvq2CP-euc_JmTwLg""",UgwSfcPfyzNuqps1UpN4AaABAg,Vaibhav v46,https://yt3.ggpht.com/a/AGF-l792JJUhqLt7b9NuRo53rjb2A2fpC32FilQaiA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCpYZ_J55qD9sdk6079LSSrg,UCpYZ_J55qD9sdk6079LSSrg,kJQP7kiw5Fk,Anyone here to check views or likes....?,Anyone here to check views or likes....?,True,none,0,2020-02-04 09:56:51+00:00,2020-02-04 09:56:51+00:00,True,0,True,QURTSl9pMks5dW1xM0pqMy1mTnlaS3YxcGFjdGo5TGhNaEpkSlI5UkNKRXBLRXE0TUFGNlVmdEVWUFhYZzNGdzlDWllSZjJ6bkN2R3hPSVRfemdBTVdhTVlDMElLbVY5ZkMwSlpwSWdMeFM3Wk1TSHczQ1lRREljQUxkNUp1VmFObkk=,100,100,snippet,kJQP7kiw5Fk,100,,2020-02-04 11:45:31.594283+00:00
youtube#commentThreadListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/XZE18CFjaNOmZtD0c7MyLxdek5Q""",UgxzeIqFuo-CwjzyNIR4AaABAg,kJQP7kiw5Fk,youtube#comment,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/Qe_s4Bo5CQuR_v22zbuYtrE6E30""",UgxzeIqFuo-CwjzyNIR4AaABAg,Даниил Горячев,https://yt3.ggpht.com/a/AGF-l78DbFzr8LJP7_qTrCqMrBH5Zgh5TpPSdlmH7A=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCYJXJp9QMJVfvHeT3va5bEw,UCYJXJp9QMJVfvHeT3va5bEw,kJQP7kiw5Fk,Кто Русский из 2020,Кто Русский из 2020,True,none,0,2020-02-04 09:56:21+00:00,2020-02-04 09:56:21+00:00,True,0,True,QURTSl9pMks5dW1xM0pqMy1mTnlaS3YxcGFjdGo5TGhNaEpkSlI5UkNKRXBLRXE0TUFGNlVmdEVWUFhYZzNGdzlDWllSZjJ6bkN2R3hPSVRfemdBTVdhTVlDMElLbVY5ZkMwSlpwSWdMeFM3Wk1TSHczQ1lRREljQUxkNUp1VmFObkk=,100,100,snippet,kJQP7kiw5Fk,100,,2020-02-04 11:45:31.594283+00:00
youtube#commentThreadListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/XZE18CFjaNOmZtD0c7MyLxdek5Q""",Ugz1Bl_3ZlLy1bbdlKx4AaABAg,kJQP7kiw5Fk,youtube#comment,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/RgLJDgWz96rFMsMxTnOsIiweLqA""",Ugz1Bl_3ZlLy1bbdlKx4AaABAg,Александра Николаева,https://yt3.ggpht.com/a/AGF-l7_a2kKIpYUzivne8yQBRpC4ejXDunM2kod86w=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCnII7B42u5-9X3GwB25CG6Q,UCnII7B42u5-9X3GwB25CG6Q,kJQP7kiw5Fk,😍 вот это да👍=🎼🎶🎵,😍 вот это да👍=🎼🎶🎵,True,none,0,2020-02-04 09:56:03+00:00,2020-02-04 09:56:03+00:00,True,0,True,QURTSl9pMks5dW1xM0pqMy1mTnlaS3YxcGFjdGo5TGhNaEpkSlI5UkNKRXBLRXE0TUFGNlVmdEVWUFhYZzNGdzlDWllSZjJ6bkN2R3hPSVRfemdBTVdhTVlDMElLbVY5ZkMwSlpwSWdMeFM3Wk1TSHczQ1lRREljQUxkNUp1VmFObkk=,100,100,snippet,kJQP7kiw5Fk,100,,2020-02-04 11:45:31.594283+00:00
youtube#commentThreadListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/XZE18CFjaNOmZtD0c7MyLxdek5Q""",UgxKWHTZeCrkMl6tpoB4AaABAg,kJQP7kiw5Fk,youtube#comment,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/i5yZ6POK3P0nB7v3-oQLhi6eEj8""",UgxKWHTZeCrkMl6tpoB4AaABAg,groovymanmax †,https://yt3.ggpht.com/a/AGF-l7-0_lTIbK2L9y_AMhsn33ukv0j9eOOs-zZmag=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCN-H_FTa2QKI1ZRHGfKYmbQ,UCN-H_FTa2QKI1ZRHGfKYmbQ,kJQP7kiw5Fk,Die Alten werden sich erinnern.Олды вспомнят.,Die Alten werden sich erinnern.Олды вспомнят.,True,none,0,2020-02-04 09:55:33+00:00,2020-02-04 09:55:33+00:00,True,0,True,QURTSl9pMks5dW1xM0pqMy1mTnlaS3YxcGFjdGo5TGhNaEpkSlI5UkNKRXBLRXE0TUFGNlVmdEVWUFhYZzNGdzlDWllSZjJ6bkN2R3hPSVRfemdBTVdhTVlDMElLbVY5ZkMwSlpwSWdMeFM3Wk1TSHczQ1lRREljQUxkNUp1VmFObkk=,100,100,snippet,kJQP7kiw5Fk,100,,2020-02-04 11:45:31.594283+00:00
youtube#commentThreadListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/XZE18CFjaNOmZtD0c7MyLxdek5Q""",UgzAUKYd5d9YgigfITV4AaABAg,kJQP7kiw5Fk,youtube#comment,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/ZGVlCC-owi4bhvh5Epw4aLzqtRA""",UgzAUKYd5d9YgigfITV4AaABAg,АЛМАМБЕТ,https://yt3.ggpht.com/a/AGF-l79gxQQ-GvrRIVJypHUnMUELg7JOq6F-_Bv91g=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCTG2WcbeIRJ8RtCKQWP-ASw,UCTG2WcbeIRJ8RtCKQWP-ASw,kJQP7kiw5Fk,2020🎶🎶🎶,2020🎶🎶🎶,True,none,0,2020-02-04 09:55:32+00:00,2020-02-04 09:55:32+00:00,True,0,True,QURTSl9pMks5dW1xM0pqMy1mTnlaS3YxcGFjdGo5TGhNaEpkSlI5UkNKRXBLRXE0TUFGNlVmdEVWUFhYZzNGdzlDWllSZjJ6bkN2R3hPSVRfemdBTVdhTVlDMElLbVY5ZkMwSlpwSWdMeFM3Wk1TSHczQ1lRREljQUxkNUp1VmFObkk=,100,100,snippet,kJQP7kiw5Fk,100,,2020-02-04 11:45:31.594283+00:00
youtube#commentThreadListResponse,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/XZE18CFjaNOmZtD0c7MyLxdek5Q""",UgzT15KUZ12e2HjpbeR4AaABAg,kJQP7kiw5Fk,youtube#comment,"""Fznwjl6JEQdo1MGvHOGaz_YanRU/ImdyWy2zXLChRqGfjT8VQppN2RY""",UgzT15KUZ12e2HjpbeR4AaABAg,doll with amna,https://yt3.ggpht.com/a/AGF-l7_GNZnViWZJiad4IKqDQD5fp76uL5QZRsN1BA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC5lh1ykFmMexe6jMXEoNHeA,UC5lh1ykFmMexe6jMXEoNHeA,kJQP7kiw5Fk,Nice song,Nice song,True,none,0,2020-02-04 09:55:13+00:00,2020-02-04 09:55:13+00:00,True,0,True,QURTSl9pMks5dW1xM0pqMy1mTnlaS3YxcGFjdGo5TGhNaEpkSlI5UkNKRXBLRXE0TUFGNlVmdEVWUFhYZzNGdzlDWllSZjJ6bkN2R3hPSVRfemdBTVdhTVlDMElLbVY5ZkMwSlpwSWdMeFM3Wk1TSHczQ1lRREljQUxkNUp1VmFObkk=,100,100,snippet,kJQP7kiw5Fk,100,,2020-02-04 11:45:31.594283+00:00
